# InSight catalogue art credits — GENERATED by scripts/build-catalog-art.mjs pokemon, do not edit.
# One row per image under web/catalog-art/pokemon/:
# key<TAB>file<TAB>name<TAB>author<TAB>licence<TAB>source
# The key is the catalogue key (public/pokedex.txt); the file is what
# hosting serves; author and licence are what the licence requires shown
# beside the picture, which the app's credits sheet draws from this file.
# A takedown is `node scripts/build-catalog-art.mjs pokemon --remove <key>` (D420).
# 1025 entries.
119	119.webp	Seaking	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/119.png
120	120.webp	Staryu	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/120.png
121	121.webp	Starmie	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/121.png
122	122.webp	Mr. Mime	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/122.png
123	123.webp	Scyther	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/123.png
124	124.webp	Jynx	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/124.png
125	125.webp	Electabuzz	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/125.png
126	126.webp	Magmar	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/126.png
127	127.webp	Pinsir	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/127.png
128	128.webp	Tauros	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/128.png
129	129.webp	Magikarp	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/129.png
130	130.webp	Gyarados	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/130.png
131	131.webp	Lapras	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/131.png
132	132.webp	Ditto	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/132.png
133	133.webp	Eevee	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/133.png
134	134.webp	Vaporeon	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/134.png
135	135.webp	Jolteon	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/135.png
136	136.webp	Flareon	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/136.png
137	137.webp	Porygon	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/137.png
138	138.webp	Omanyte	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/138.png
139	139.webp	Omastar	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/139.png
140	140.webp	Kabuto	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/140.png
141	141.webp	Kabutops	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/141.png
142	142.webp	Aerodactyl	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/142.png
143	143.webp	Snorlax	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/143.png
144	144.webp	Articuno	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/144.png
145	145.webp	Zapdos	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/145.png
146	146.webp	Moltres	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/146.png
147	147.webp	Dratini	Nintendo / Creatures Inc. / GAME FREAK inc.	PokeAPI	https://github.com/PokeAPI/sprites/blob/master/sprites/pokemon/other/official-artwork/147.png
